id,question
1140,Quel était le nombre d'étudiants inscrits dans la région Analamanga (privé) en 2022 ?
1141,Combien d'étudiants doctorants étaient inscrits à Toamasina en 2022 ?
1142,Quel était le nombre d'enseignants permanents de grade MC en 2020 ?
1143,Quel est le nombre de chercheurs enseignants féminins au CNRIT en 2022 d'après la Graphe 50 ?
1144,D'après le texte descriptif de la Graphe 42. comment évolue l'effectif à l'IES Public ?
1145,Quel est le titre du Tableau 24 ?
1146,Combien d'enseignants permanents avaient entre 40 et 45 ans en 2022 ?
1147,Combien d'étudiants doctorants étaient inscrits à Antsiranana en 2018 ?
1148,Quel était le taux de réussite en L3 (PUBLIC) en 2020 ?
1149,Quel était le total d'étudiants étrangers inscrits dans l'ENSEMBLE en 2022 ?
1150,Combien de PAT étaient inscrits à Toliara en 2017 ?
1151,Combien d'enseignants étaient inscrits à IST DIEGO en 2022 ?
1152,Quel est le sujet de la Graphe 51 ?
1153,Combien de PAT féminins étaient inscrits à Mahajanga en 2020 ?
1154,Combien d'étudiants africains étaient inscrits en 2020 ?
1155,Quel est le titre du Tableau 24 ?
1156,Quel est le titre de la Graphe 48 ?
1157,"Quel était le ratio ""étudiants / PAT - Privé"" en 2018 ?"
1158,D'après le texte descriptif de la Graphe 21. quel est le pourcentage restant pour les étudiants étrangers non identifiés en 2022 ?
1159,D'après le texte. quel est le taux d'étudiants pour 100 000 habitants dans les pays africains de développement similaire ?
1160,Quel était le nombre d'étudiants inscrits dans la région Betsiboka (public) en 2022 ?
1161,Quel est le nombre d'enseignants vacataires féminins à Diégo en 2022 ?
1162,Combien d'étudiants étaient inscrits dans le Centre (total PRIVÉ) en 2022 ?
1163,Quel était le taux de réussite en Ensemble (PUBLIC) en 2017 ?
1164,D'après le texte descriptif de la Graphe 27. quel était le pourcentage d'enseignants permanents P entre 2017 et 2022 ?
1165,Quel est le titre du Tableau 26 ?
1166,Combien d'étudiants étaient inscrits dans les Instituts (total PUBLIC) en 2022 ?
1167,D'après le texte descriptif de la Graphe 13. quel domaine représente le plus grand nombre d'étudiants inscrits ?
1168,Quelle est la proportion d'étudiants féminins dans la série de Toliara en 2022 d'après la Graphe 16 ?
1169,Quel est le sujet de la Graphe 34 ?
1170,Quel est le pourcentage d'enseignants vacataires à Toamasina en 2022 d'après la Graphe 33 ?
1171,D'après la Graphe 19. quelle est la proportion d'étudiants dans le public dans la région Analamanga en 2022 ?
1172,Que présente la Graphe 29 ?
1173,Quel était le taux de transition des nouveaux bacheliers vers la première année universitaire dans les institutions supérieures publiques en 2020 ?
1174,D'après le texte descriptif. où se trouve la moitié des enseignants universitaires en 2022 ?
1175,Combien d'enseignants étaient inscrits à IST AMBOSITRA en 2019 ?
1176,Combien d'enseignants permanents de grade A travaillaient en 2018 ?
1177,"Quel est le pourcentage d'étudiants inscrits en ""6 et plus"" en 2022 d'après la Graphe 18 ?"
1178,"Que signifie ""ECD"" ?"
1179,Quel était le nombre d'étudiants inscrits dans la région Sava (privé) en 2022 ?
1180,Quel était le total d'étudiants féminins inscrits en ENSEMBLE en 2022 ?
1181,Que représente la Graphe 37 ?
1182,D'après la Graphe 19. quelle est la proportion d'étudiants dans le privé dans la région Boeny en 2022 ?
1183,Quel était le total des enseignants vacataires pour le CNTEMAD en 2022 ?
1184,"Quel est le titre de la sous-section sous ""8- L'EFFICACITE INTERNE"" ?"
1185,Quel était le nombre d'étudiants inscrits dans la région Laotra Mangoro (privé) en 2022 ?
1186,D'après le texte descriptif du Tableau 29. que représente le taux brut de scolarisation dans l'enseignement supérieur ?
1187,"Quel était le ratio ""étudiants / PAT (Public + Privé)"" en 2022 ?"
1188,D'après le texte. entre quels rapports se situe le rapport étudiants/Personnel Administratif et Technique (PAT) ?
1189,Que représente la Graphe 22 ?
1190,Combien d'étudiants étrangers africains étaient inscrits en 2017 ?
1191,Quel était le nombre total d'enseignants permanents en 2019 ?
1192,Combien d'étudiants étaient inscrits dans le domaine SSANTE en 2022 ?
1193,Combien d'étudiants africains étaient inscrits en 2022 ?
1194,Combien d'étudiants comoriens étaient inscrits en 2022 ?
1195,Quelle est la proportion d'étudiants masculins dans la série d'Antananarivo en 2022 ?
1196,Quelle est la source du Tableau 25 ?
1197,"Quel était le total des diplômés de niveau L pour le ""total PRIVÉ"" en 2019 ?"
1198,D'après la Graphe 31. quelle est la proportion d'enseignants à Toliara en 2022 ?
1199,Quel était le nombre d'enseignants permanents de grade P en 2019 ?
1200,Quel était le nombre total d'étudiants étrangers inscrits dans le public en 2017 ?
1201,Quel est le titre du Tableau 30 ?
1202,Quel était le taux de réussite en M1 (PUBLIC) en 2019 ?
1203,Combien d'étudiants étaient inscrits en Doctorat en 2020 ?
1204,Combien d'enseignants permanents travaillaient dans le domaine ALSH en 2017 ?
1205,Combien d'étudiants étaient inscrits dans la région Atsimo Andrefana (public) en 2018 ?
1206,D'après le texte descriptif. quelle est la proportion d'enseignants âgés de 60 ans et plus ?
1207,D'après le texte descriptif de la Graphe 25. quel est le taux du domaine des sciences de l'éducation ?
1208,Combien d'étudiants de 30 à 31 ans étaient inscrits dans le privé en 2017-2018 ?
1209,Quel était le taux de réussite en L1 (PUBLIC) en 2016 ?
1210,D'après la Graphe 49. quel est le ratio étudiants/enseignant pour le domaine SE en 2022 ?
1211,"Quel était le taux d'Abandon pour ""CNTEMAD"" en 2020 ?"
1212,Combien y avait-il d'étudiants dans le domaine SI en 2022 ?
1213,Quel était le taux de réussite en M1 (PUBLIC) en 2017 ?
1214,Quelle est la légende de la couleur bleue dans la Graphe 05 ?
1215,Quel était le total des enseignants vacataires pour les IST en 2019 ?
1216,Combien d'étudiants étaient inscrits en L1 en 2017 ?
1217,Combien d'enseignants vacataires féminins étaient inscrits dans les universités en 2022 ?
1218,Quel était le total ENSEMBLE en 2018 ?
1219,"D'après la Graphe 29. quel est le pourcentage d'enseignants dans la tranche d'âge ""[50 - 55["" en 2022 ?"
1220,Quelle est la section numérotée 11 ?
1221,Quel est le pourcentage de PAT à Mahajanga en 2022 d'après la Graphe 36 ?
1222,Quel était le taux de réussite à l'examen à Antananarivo en 2020 d'après la Graphe 40 ?
1223,Quel est le pourcentage de PAT à Antsiranana en 2022 d'après la Graphe 36 ?
1224,Quel était le nombre de diplômés du secteur privé en 2019 d'après la Graphe 42 ?
1225,Quel était le total d'étudiants étrangers inscrits dans l'ENSEMBLE en 2020 ?
1226,Quelle est la source du Tableau 15 ?
1227,"Quel était le nombre de PAT à Toamasina dans la catégorie ""V"" en 2022 ?"
1228,Quel était le nombre d'étudiants inscrits en M2 en 2017 ?
1229,Quelle est la section numérotée 6 ?
1230,Quel était le nombre total S/T pour les IST en 2020 ?
1231,Quel était le nombre de PAT dans le public en 2019 d'après la Graphe 35 ?
1232,Quel était le total d'étudiants masculins inscrits en ENSEMBLE en 2017 ?
1233,Quel était le nombre total d'enseignants permanents en 2017 ?
1234,Combien d'enseignants étaient inscrits à IST TANA en 2022 ?
1235,Quel est le titre de la Graphe 31 ?
1236,Quel était le taux de réussite en M2 (PUBLIC) en 2019 ?
1237,Combien d'enseignants vacataires féminins étaient inscrits à Diégo en 2020 ?
1238,Combien de PAT étaient inscrits à Toliara en 2020 ?
1239,Quel est le sujet de la Graphe 03 ?
1240,Quel est le pourcentage d'étudiants inscrits en L3 en 2022 d'après la Graphe 18 ?
1241,Quelle est la source du Tableau 01 ?
1242,Que montre la Graphe 17 ?
1243,Combien de PAT masculins étaient inscrits à Toamasina en 2022 ?
1244,Combien d'étudiants asiatiques étaient inscrits en 2018 ?
1245,Quel était le nombre total d'étudiants inscrits dans l'ENSEMBLE SYSTEME en 2018 ?
1246,Quel est le pourcentage d'étudiants inscrits dans le domaine des sciences de l'éducation (SE) d'après le texte descriptif de la Graphe 11 ?
1247,"Quelle est la signification de ""M2"" ?"
1248,Combien d'enseignants permanents de moins de 30 ans travaillaient en 2019 ?
1249,Quel était le nombre d'enseignants à Mahajanga en 2018 ?
1250,Combien d'étudiants masculins étaient inscrits au CNTEMAD en 2022 ?
1251,Quel est le titre de la Graphe 30 ?
1252,Quel est le titre du Tableau 01 ?
1253,D'après le texte descriptif de la Graphe 37. quelle est la tendance du genre masculin de PAT dans l'Enseignement Supérieur ?
1254,Combien y avait-il d'étudiants inscrits au CNTEMAD en 2019 ?
1255,D'après le texte. quel est le degré de participation à l'enseignement supérieur évalué par cet indicateur ?
1256,Quelle est la série qui représente le plus grand pourcentage d'admis au baccalauréat en 2022 ?
1257,Quel est le titre de la Graphe 37 ?
1258,Quelle est la tendance générale du nombre de PAT dans le public entre 2017 et 2022 d'après la Graphe 35 ?
1259,Quel était le total d'étudiants inscrits dans le public en 2019-2020 ?
1260,"Quel était le total de PAT masculins dans les ""total 6 universités"" en 2018 ?"
1261,Combien de diplômés de niveau D étaient à Fianarantsoa en 2018 ?
1262,Combien d'enseignants vacataires féminins étaient inscrits au CNTEMAD en 2022 ?
1263,Quel était le nombre total d'étudiants doctorants en 2020 d'après la Graphe 09 ?
1264,Quel était le ratio ETU/PE pour l'ENSEMBLE en 2018 ?
1265,Quel était le nombre d'étudiants inscrits dans la région Analanjirofo (public) en 2022 ?
1266,Quel est le nombre d'enseignants vacataires masculins à Toamasina en 2022 ?
1267,Quel était le nombre d'inscrits dans la série OSE en 2022 ?
1268,Quel était le nombre d'enseignants permanents de grade PT en 2019 ?
1269,Combien de diplômés de niveau L étaient à 3 IST en 2016 ?
1270,Combien d'étudiants étrangers étaient inscrits à Antsiranana en 2018 ?
1271,Quel était le total d'étudiants étrangers par nationalité en 2018 ?
1272,Quelle est la source du Tableau 30 ?
1273,D'après le texte descriptif de la Graphe 31. quelle université compte généralement plus de la moitié des enseignants ?
1274,Quel était le nombre d'enseignants à Antananarivo en 2020 ?
1275,Combien d'étudiants européens étaient inscrits en 2019 ?
1276,"Que signifie ""SE"" ?"
1277,Quel est le titre du Tableau 10 ?
1278,Quel était le taux de réussite en L3 (PRIVÉ) en 2020 ?
1279,Quel était le nombre d'étudiants inscrits dans la région Laotra Mangoro (public) en 2022 ?
1280,Combien d'étudiants féminins étaient inscrits dans le S/T privé en 2020 ?
1281,Combien d'étudiants féminins étaient inscrits dans le S/T public en 2020 ?
1282,D'après le texte descriptif de la Graphe 21. quel est le pourcentage d'étudiants étrangers africains en 2022 ?
1283,"Quel était le ratio ""étudiants / PE (Public + Privé)"" en 2022 ?"
1284,Combien de PAT étaient inscrits à Antananarivo en 2017 ?
1285,Quel est le titre du Tableau 21 ?
1286,D'après le texte situé au-dessus de la Graphe 51. dans quelles institutions y a-t-il plus de chercheurs masculins que de féminins ?
1287,D'après le texte. quelle est la proportion moyenne d'étudiants inscrits au premier cycle universitaire ?
1288,D'après le texte descriptif de la Graphe 20. quelle est la représentation des étudiants étrangers par nationalité en pourcentage des inscrits ?
1289,Quel était le nombre d'enseignants à Toamasina en 2020 ?
1290,"Quel était le total de PAT dans les ""ENSEMBLE PUBLICS"" en 2019 ?"
1291,Quel était le total d'étudiants étrangers inscrits dans le Total PRIVÉ en 2021 ?
1292,Quel était le nombre de nouveaux bacheliers inscrits dans le secteur privé en 2019 ?
1293,Quel était le nombre de diplômés du secteur public en 2020 d'après la Graphe 42 ?
1294,"Quel était le total d'étudiants étrangers inscrits dans les ""TOTAL 6 Universités"" en 2020 ?"
1295,Combien d'étudiants inscrits étaient de niveau M2 en 2022 ?
1296,D'après le texte descriptif. quelle est la proportion d'enseignants entre 40 et 45 ans ?
1297,"Quel était le ratio ""étudiants / PAT"" en 2018 d'après la Graphe 48 ?"
1298,Combien d'étudiants féminins étaient inscrits dans le S/T privé en 2021 ?
1299,Combien d'étudiants étaient inscrits dans l'Ensemble PUBLICS en 2017 ?
1300,D'après le texte descriptif de la Graphe 27. quel était le pourcentage d'enseignants permanents professeurs entre 2017 et 2022 ?
1301,Combien d'étudiants boursiers étaient inscrits à IST en 2018 ?
1302,Quel était le total d'étudiants inscrits en 2019 ?
1303,D'après le texte descriptif du Tableau 22. quel est le taux des enseignants vacataires à l'Université de Toliara ?
1304,"Quel était le taux d'Abandon pour les ""6 Universités"" en 2020 ?"
1305,Quel était le taux de réussite en Ensemble (PUBLIC) en 2020 ?
1306,Quel était le nombre total d'étudiants à l'ESUP en 2019 d'après la Graphe 23 ?
1307,Combien d'étudiants étaient inscrits au niveau 8 en 2019 ?
1308,D'après le texte descriptif de la Graphe 20. où cette diminution est-elle plus prononcée ?
1309,Quel était le nombre d'enseignants permanents de 40 à 45 ans en 2018 ?
1310,Quel était le nombre total d'étudiants étrangers inscrits dans le public en 2020 ?
1311,Combien d'étudiants étrangers européens étaient inscrits en 2021 ?
1312,Quel était le ratio ETU/PE pour le domaine SE en 2018 ?
1313,"Quel était le nombre de PAT à Toliara dans la catégorie ""IV"" en 2022 ?"
1314,"Quel était le taux d'évolution du budget de la mission ""850"" en 2023 d'après la Graphe 54 ?"
1315,Combien d'étudiants étaient inscrits dans l'Ensemble PUBLICS en 2019 ?
1316,Quel est le nombre d'étudiants boursiers masculins à Mahajanga en 2022 d'après la Graphe 24 ?
1317,Quel est le titre de la Graphe 46 ?
1318,Combien d'enseignants permanents avaient moins de 30 ans en 2017 ?
1319,Quelle est la source du Tableau 09 ?
1320,Quel était le nombre d'enseignants permanents de plus de 60 ans en 2022 ?
1321,Combien d'étudiants étrangers africains étaient inscrits en 2018 ?
1322,Combien d'étudiants étaient inscrits dans la région Vatovavy Fitovinanv (privé) en 2018 ?
1323,Quel était le total d'enseignants permanents en 2019 ?
1324,Quel est le pourcentage d'étudiants inscrits à Toamasina dans les 6 universités en 2022 ?
1325,D'après le texte. quel était le taux de participation à l'enseignement supérieur pour les institutions publiques ?
1326,Quel était le taux de réussite en Ensemble (PRIVÉ) en 2019 ?
1327,Quelle était la valeur du taux brut de scolarisation en 2020 d'après la Graphe 46 ?
1328,Combien d'étudiants étaient inscrits au niveau 7 en 2022 ?
1329,"Quel était le taux d'évolution du budget de la mission ""850"" en 2021 d'après la Graphe 54 ?"
1330,Combien y avait-il d'étudiants dans l'Ensemble PUBLICS en 2020 ?
1331,Quel était le nombre d'enseignants permanents de grade MC en 2019 ?
1332,D'après le texte. quelle est la différence approximative en nombre d'étudiants entre le domaine de la science de la société et le domaine de l'éducation entre 13 000 et 30 000 sur la période ?
1333,D'après la Graphe 45. quel est le pourcentage du Taux de Promotion (TP) dans les 6 universités en 2020 ?
1334,Quel grade a connu une légère baisse entre 2017 et 2018. puis une augmentation jusqu'en 2022 ?
1335,Quel était le nombre d'enseignants permanents de grade A en 2020 ?
1336,Quel était le total des enseignants vacataires dans l'ENSEMBLE en 2020 ?
1337,Quel était le nombre d'inscrits dans le domaine SI à l'ESUP en 2018 ?
1338,Combien d'étudiants boursiers étaient inscrits à Antananarivo en 2017 ?
1339,Quel était le total d'étudiants étrangers inscrits dans l'ENSEMBLE en 2019 ?
1340,Combien d'étudiants étaient inscrits dans la région Haute Matsiatra (privé) en 2020 ?
1341,"Quel était le ratio ""étudiants / PAT - Public"" en 2019 ?"
1342,Combien d'étudiants étaient inscrits à Antsiranana (IST) en 2022 ?
1343,Quel était le taux de réussite en L1 (PRIVÉ) en 2019 ?
1344,D'après le texte descriptif de la Graphe 43. quel grade de diplôme occupe la plus grande proportion en 2020 ?
1345,Quel était le nombre d'étudiants inscrits dans la région Atsinanana (privé) en 2022 ?
1346,"Quel était le taux de Promotion pour ""3 IST"" en 2020 ?"
1347,Quel était le nombre d'enseignants permanents de moins de 30 ans en 2021 ?
1348,Quel était le taux de réussite en L2 (PUBLIC) en 2019 ?
1349,Quel est le titre de la Graphe 44 ?
1350,Quel est le sujet de la Graphe 36 ?
1351,Quel est le pourcentage d'étudiants inscrits dans le domaine SSANTE en 2022 d'après la Graphe 13 ?
1352,D'après le texte descriptif de la Graphe 39. qu'a-t-on constaté sur les résultats aux examens dans l'ensemble de l'enseignement supérieur ?
1353,Combien y avait-il d'étudiants dans le domaine STECH en 2020 ?
1354,Quel était le total d'enseignants permanents en 2017 ?
1355,Quel est le titre du Tableau 16 ?
1356,D'après le texte descriptif de la Graphe 25. quelle est la proportion des enseignants permanents dans le domaine des sciences de l'ingénieur ?
1357,Combien d'étudiants étaient inscrits dans l'ensemble en 2022 ?
1358,Quel est le titre du Tableau 17 ?
1359,D'après le texte. quelle est la proportion générale d'étudiants masculins par rapport aux féminins ?
1360,Quel est le total d'enseignants vacataires masculins pour l'ISP PRIVE en 2020 ?
1361,Quel était le nombre d'enseignants permanents de 30 à 35 ans en 2020 ?
1362,Quel est le nom de l'établissement correspondant au numéro 22 ?
1363,Quel était le total ENSEMBLE en 2017 ?
1364,Quel était le nombre d'étudiants inscrits dans la région Haute Matsiatra (privé) en 2022 ?
1365,"Quel était le total de PAT dans les ""Ensemble 6 UNIV"" en 2022 ?"
1366,Quel était le taux de réussite en M2 pour les Universités en 2020 ?
1367,Selon le texte. quel pourcentage des diplômés du baccalauréat proviennent des séries techniques entre 2018 et 2020 ?
1368,"Quel est le titre de la sous-section sous ""RESULTATS DES EXAMENS"" ?"
1369,Combien y avait-il d'étudiants dans l'Ensemble PUBLICS en 2022 ?
1370,D'après le texte descriptif de la Graphe 27. quel était le pourcentage d'enseignants permanents assistants entre 2017 et 2022 ?
1371,Quel est le pourcentage d'étudiants inscrits en L1 en 2022 d'après la Graphe 18 ?
1372,Combien d'étudiants étaient inscrits à Fianarantsoa en 2019 ?
1373,"Quel était le ratio ""étudiants / PE - Privé"" en 2019 ?"
1374,Quelle était la population de 18 à 22 ans en 2022 ?
1375,D'après la Graphe 19. quelle est la proportion d'étudiants dans le privé dans la région Atsinanana en 2022 ?
1376,Combien d'enseignants étaient inscrits à Toliara en 2017 ?
1377,Combien de nouveaux bacheliers sont entrés en première année dans le secteur privé en 2016 ?
1378,Quel était le taux de réussite en M1 (PUBLIC) en 2019 ?
1379,Quel est le nombre de chercheurs enseignants féminins au CNRE en 2022 d'après la Graphe 50 ?
1380,"Quel était le taux de Redoublement pour ""CNTEMAD"" en 2018 ?"
1381,D'après le texte descriptif du Tableau 22. quels sont les taux des universités de Toamasina et de Fianarantsoa ?
1382,Combien d'enseignants permanents de 45 à 50 ans travaillaient en 2020 ?
1383,Combien d'enseignants permanents avaient entre 55 et 60 ans en 2022 ?
1384,Quel était le nombre d'enseignants permanents de 45 à 50 ans en 2018 ?
1385,Quelle est la période couverte par la Graphe 09 ?
1386,Quel était le nombre total d'étudiants inscrits dans le privé en 2022 ?
1387,Quel était le taux de réussite en M1 (PRIVÉ) en 2017 ?
1388,Combien d'étudiants étaient inscrits dans le domaine SSTE en 2018 ?
1389,Quel était le taux de réussite en L2 (PUBLIC) en 2017 ?
1390,Quel était le taux de réussite en Doctorat (PUBLIC) en 2016 ?
1391,D'après la Graphe 19. quelle est la proportion d'étudiants dans le privé dans la région Analanjirofo en 2022 ?
1392,Quelle est la source du Tableau 11 ?
1393,Combien d'élèves ont été admis en série A en 2018 ?
1394,Quel était le nombre d'inscrits dans le domaine SE à l'ESUP en 2021 ?
1395,"Quel était le total de PAT dans les ""PUB + PRIVES"" en 2017 ?"
1396,Quel est le titre de la Graphe 41 ?
1397,Quel est le sujet de la Graphe 13 ?
1398,Quel était le total d'enseignants permanents en 2018 ?
1399,Quel était le total des enseignants vacataires à Toliara en 2022 ?
1400,Quel était le nombre d'enseignants permanents de plus de 60 ans en 2019 ?
1401,Combien d'étudiants masculins étaient inscrits en ENSEMBLE en 2018 ?
1402,Selon le texte. quel pourcentage des diplômés du baccalauréat proviennent des séries générales (A. C et D) entre 2018 et 2020 ?
1403,Que montre la Graphe 47 ?
1404,"Quel était le total de PAT dans les ""ENSEMBLE PRIVÉS"" en 2019 ?"
1405,D'après le texte descriptif de la Graphe 44. quels sont les taux de réussite et d'abandon pour le CNTEMAD ?
1406,D'après le texte descriptif de la Graphe 21. quel est le pourcentage d'étudiants étrangers européens et asiatiques en 2022 ?
1407,Combien d'étudiants de 24 à 25 ans étaient inscrits dans le public en 2021-2022 ?
1408,Quel était le taux de réussite en M2 (PRIVÉ) en 2017 ?
1409,Combien d'étudiants étrangers étaient inscrits à Fianarantsoa en 2019 ?
1410,Combien d'étudiants étaient inscrits dans la région Anosy (privé) en 2017 ?
1411,Combien d'étudiants masculins étaient inscrits à l'IST en 2019 ?
1412,"Quel était le ratio ""étudiants / PAT (Public + Privé)"" en 2017 ?"
1413,Combien d'étudiants étaient inscrits dans la région Androy (public) en 2022 ?
1414,Quel est le pourcentage de diplômés de grade Licence (L) en 2020 d'après la Graphe 43 ?
1415,Quel était le total d'étudiants inscrits dans le privé en 2021 ?
1416,Combien d'étudiants étaient inscrits dans les Facultés (total PUBLIC) en 2022 ?
1417,"Quel était le taux d'évolution du budget de la mission ""840"" en 2022 d'après la Graphe 54 ?"
1418,"Quel était le ratio ""étudiants / PE (Public + Privé)"" en 2020 ?"
1419,Quel était le nombre total d'étudiants inscrits à l'IST en 2019 ?
1420,Quel est le sujet de la Graphe 45 ?
1421,"D'après la Graphe 29. quel est le pourcentage d'enseignants dans la tranche d'âge ""[35 - 40["" en 2022 ?"
1422,Combien de nouveaux bacheliers sont entrés dans le secteur privé via l'IST en 2019 ?
1423,Quel était le nombre total d'enseignants permanents en 2017 ?
1424,Combien d'étudiants étaient inscrits en L3 en 2022 ?
1425,Combien d'étudiants étaient inscrits au niveau 6 en 2022 ?
1426,D'après le texte descriptif de la Graphe 25. quelle est la proportion des enseignants permanents dans le domaine des sciences et technologies ?
1427,Quelle est la proportion d'étudiants masculins dans la série de Mahajanga en 2022 d'après la Graphe 16 ?
1428,Quelle est la source du Tableau 19 ?
1429,Quel est le titre du Tableau 12 ?
1430,Quel était le taux de réussite en L1 (PUBLIC) en 2019 ?
1431,Combien d'enseignants étaient inscrits à IST DIEGO en 2020 ?
1432,Quel était le nombre total d'étudiants masculins en ENSEMBLE en 2020 ?
1433,"Quel était le taux de Promotion pour ""3 IST"" en 2019 ?"
1434,Quel était le nombre total d'étudiants inscrits dans le privé en 2017 ?
1435,Quelle était la population totale en 2020 ?
1436,Quel est le nombre de chercheurs enseignants féminins à l'IMVAVET en 2022 d'après la Graphe 50 ?
1437,D'après la Graphe 47. quel ratio public a la valeur la plus élevée en 2022 ?
1438,Combien d'étudiants étaient inscrits dans la région Sofia (privé) en 2022 ?
1439,Combien d'enseignants permanents de grade PT travaillaient en 2022 ?
1440,Quel est le total d'enseignants vacataires féminins pour l'ISP PRIVE en 2020 ?
1441,Quel était le total d'étudiants inscrits dans le public en 2019 ?
1442,D'après le texte. quel est le pourcentage du domaine des sciences de l'éducation (SE) ?
1443,Quel était le taux de réussite à l'examen à Mahajanga en 2020 d'après la Graphe 40 ?
1444,Quelle est la source du Tableau 20 ?
1445,Quelle est la source du Tableau 06 ?
1446,"Quel était le taux de Redoublement pour ""CNTEMAD"" en 2020 ?"
1447,D'après le texte descriptif de la Graphe 24. quelle université observe une répartition égale entre hommes et femmes boursiers ?
1448,Combien d'étudiants étaient inscrits au niveau 7 en 2018 ?
1449,Quel était le ratio ETU/PE pour le domaine STECH en 2017 ?
1450,Quel est le total d'enseignants vacataires pour le CNTEMAD en 2020 ?
1451,D'après la Graphe 49. quel est le ratio étudiants/enseignant pour le domaine ALSH en 2022 ?
1452,Quel est le nombre de chercheurs enseignants masculins au CNARP en 2022 d'après la Graphe 50 ?
1453,Combien d'étudiants doctorants étaient inscrits à Mahajanga en 2020 ?
1454,Combien d'enseignants permanents avaient entre 45 et 50 ans en 2022 ?
1455,Quel est le titre de la Graphe 24 ?
1456,Combien d'enseignants vacataires masculins étaient inscrits à l'ISP Privé en 2022 ?
1457,Combien d'étudiants étaient inscrits à Toliara en 2020 ?
1458,Quel était le taux d'enseignants à IST AMBOSITRA en 2022 ?
1459,Quel est le titre de la Graphe 17 ?
1460,Quel était le nombre d'étudiants inscrits dans la région Analanjirofo (privé) en 2022 ?
1461,"Quel était le ratio ""étudiants / PE - Privé"" en 2022 ?"
1462,Quel est le titre du Tableau 09 ?
1463,D'après le texte descriptif de la Graphe 41. comment évolue le taux de réussite entre 2016 et 2020 ?
1464,Quelle tendance observe-t-on pour le nombre d'étudiants doctorants entre 2019 et 2022 ?
1465,Combien d'étudiants étaient inscrits dans les Instituts (total PRIVÉ) en 2018 ?
1466,Quel est le pourcentage de PAT à Toamasina en 2022 d'après la Graphe 36 ?
1467,Combien d'élèves étaient inscrits dans la série technique en 2018 ?
1468,Quel était le taux de réussite à l'examen à Toamasina en 2020 d'après la Graphe 40 ?
1469,D'après le texte. quel est le domaine qui enregistre le taux le plus bas ?
1470,Quel était le nombre total d'étudiants à l'ESUP en 2017 d'après la Graphe 23 ?
1471,Quel est le pourcentage de PAT à Toliara en 2022 d'après la Graphe 36 ?
1472,Quel était le ratio ETU/PE pour le domaine ALSH en 2017 ?
1473,"Quel était le total d'étudiants étrangers inscrits dans les ""TOTAL 6 Universités"" en 2022 ?"
1474,Que représente la Graphe 07 ?
1475,"Quel était le taux de transition des nouveaux bacheliers vers la première année universitaire dans les ""reste"" en 2016 ?"
1476,Quel était le total d'enseignants permanents en 2020 ?
1477,Quel était le taux de réussite en Doctorat (PRIVÉ) en 2019 ?
1478,Combien d'élèves étaient inscrits en série L en 2021 ?
1479,Que présente la Graphe 09 ?
1480,"Quel était le taux de réussite pour le ""TOTAL PRIVÉ"" en 2017 d'après la Graphe 39 ?"
1481,Quel était approximativement le pourcentage de Centres en 2018 ?
1482,Quel était le total ENSEMBLE en 2020 ?
1483,Combien d'enseignants vacataires féminins étaient inscrits à IST DIEGO en 2022 ?
1484,Quel est le pourcentage d'étudiants inscrits dans le domaine de la santé (SSANTE) d'après le texte descriptif de la Graphe 11 ?
1485,Quel était le nombre de PAT dans le public en 2022 d'après la Graphe 35 ?
1486,"Quel était le taux d'évolution du budget de la mission ""840"" en 2020 d'après la Graphe 54 ?"
1487,Quel était le nombre d'enseignants à Antsiranana en 2017 ?
1488,Quel était le nombre d'enseignants permanents dans le domaine ALSH en 2019 ?
1489,"Quel était le taux d'inscrits en ""6 et plus"" en 2022 ?"
1490,Quel était le nombre d'étudiants inscrits dans la région Sava (public) en 2022 ?
1491,Quel était le nombre total d'étudiants inscrits dans le public en 2022 ?
1492,Que montre la Graphe 27 ?
1493,Quel est le titre du Tableau 16 ?
1494,D'après la Graphe 21. quel est le pourcentage d'autres nationalités d'étudiants étrangers à l'ESUP en 2021-2022 ?
1495,Quel était le nombre total d'étudiants masculins inscrits en ENSEMBLE en 2022 ?
1496,Quel était le pourcentage d'étudiants de 20 à 21 ans dans le public en 2019-2020 ?
1497,Combien d'étudiants d'autres nationalités étaient inscrits en 2020 ?
1498,Quelle est la légende de la couleur verte dans la Graphe 05 ?
1499,D'après la Graphe 44. quelle ligne représente le taux de Redoublement (R) ?
1500,Quel est le titre du Tableau 28 ?
1501,D'après la Graphe 26. quelle est la proportion d'enseignants féminins dans le domaine SI en 2022 ?
1502,Quel est le titre de la Graphe 34 ?
1503,Quel était le nombre d'enseignants à IST DIEGO en 2022 ?
1504,Quel est le titre du Tableau 25 ?
1505,"Quel était le total de PAT masculins dans ""PUB + PRIVES"" en 2022 ?"
1506,Quel est le nombre d'étudiants boursiers féminins à Antananarivo en 2022 d'après la Graphe 24 ?
1507,Quel était le nombre d'étudiants inscrits dans la région Atsinanana (privé) en 2022 ?
1508,Quel était le total des enseignants vacataires pour les 6 universités en 2019 ?
1509,Combien d'enseignants permanents avaient entre 35 et 40 ans en 2022 ?
1510,Quel est le sujet de la Graphe 18 ?
1511,Combien d'enseignants permanents avaient entre 30 et 35 ans en 2018 ?
1512,Combien d'étudiants européens étaient inscrits en 2020 ?
1513,Quel est le titre du Tableau 11 ?
1514,Quel est le titre de la section 2 ?
